model_id,name,generation,sortino,calmar,cvar95,max_dd,cost,turnover,score,passed
SC_M4,Scalp | On-chain + sentimentní vrstva,1,-1.2861328206614928,-0.4090560900404465,0.00029761488672653614,0.005185192065997213,7.986111111111112e-06,0.007986111111111112,-0.4515287146629666,False
SC_M2,Scalp | Průřezové momentum + carry,1,-1.6445305938108847,-0.41135098334631104,0.0003431349425584171,0.007894396065883713,1.0416666666666666e-05,0.010416666666666666,-0.5529671373421206,False
SC_M1,Scalp | Trend + cílení volatility,1,-2.378889815895166,-0.4166039015823637,0.00032536928289279653,0.010570620090446625,1.1574074074074073e-05,0.011574074074074073,-0.7602075434156831,False
SC_M5,Scalp | Meta ansámbl,1,-2.532849496697665,-0.39799630147565496,0.00034576958233202516,0.0122186940498491,1.1805555555555555e-05,0.011805555555555555,-0.799475526091789,False
SC_M3,Scalp | Swing návrat k průměru,1,-2.9526691370053877,-0.42426930963840204,0.0003804319668391887,0.014731388900076192,1.087962962962963e-05,0.01087962962962963,-0.9230889370153321,False
