model_id,name,generation,sortino,calmar,cvar95,max_dd,cost,turnover,score,passed
SC_M2,Scalp | Průřezové momentum + carry,1,-0.9801631395232642,-0.32263418770609037,0.0003384461670229346,0.0060073237425486425,1.0069444444444443e-05,0.010069444444444443,-0.34713370849587477,False
SC_M4,Scalp | On-chain + sentimentní vrstva,1,-1.6383824778990366,-0.4232386375112397,0.0002616640243632336,0.00599008665951406,5.613425925925926e-06,0.005613425925925925,-0.5531949411375872,False
SC_M1,Scalp | Trend + cílení volatility,1,-2.3530843108735717,-0.41622223540871234,0.00032525354215205585,0.010478911478649544,1.1458333333333335e-05,0.011458333333333334,-0.752875904579115,False
SC_M5,Scalp | Meta ansámbl,1,-2.7657922604639493,-0.417933079482851,0.0003442979297400205,0.012618505310552863,1.1574074074074073e-05,0.011574074074074073,-0.8691227581202969,False
SC_M3,Scalp | Swing návrat k průměru,1,-3.2919052682811802,-0.4245270480858293,0.0003798260134157266,0.01644315731106516,1.1111111111111113e-05,0.011111111111111113,-1.018389836403577,False
