model_id,name,generation,sortino,calmar,cvar95,max_dd,cost,turnover,score,passed
SC_M4,Scalp | On-chain + sentimentní vrstva,1,-1.2557225332636301,-0.3577468936154804,0.00026227171229794606,0.005101866260966537,6.828703703703704e-06,0.006828703703703704,-0.4316150752606378,False
SC_M2,Scalp | Průřezové momentum + carry,1,-1.638517000335762,-0.41184825937074543,0.0003431349425584171,0.007857763873452162,1.0416666666666666e-05,0.010416666666666666,-0.5513876033875212,False
SC_M5,Scalp | Meta ansámbl,1,-2.2451372240094676,-0.38567857591503096,0.0003278489489886903,0.010574119240668423,1.0879629629629632e-05,0.010879629629629631,-0.7158985572618027,False
SC_M1,Scalp | Trend + cílení volatility,1,-2.386136985727193,-0.41707563331265707,0.00032536928289279653,0.010585393612367433,1.1574074074074073e-05,0.011574074074074073,-0.762342600242384,False
SC_M3,Scalp | Swing návrat k průměru,1,-3.4046385949822975,-0.41757688427741435,0.00037993653863093563,0.01709462518228566,1.1342592592592593e-05,0.011342592592592593,-1.0485358989052145,False
