model_id,name,generation,sortino,calmar,cvar95,max_dd,cost,turnover,score,passed
SW_M1,Swing | Trend + cílení volatility,1,3.684572210533965,7.387881294388713,0.001464401927422796,0.004040635103807588,2.3888888888888895e-05,0.023888888888888894,2.6542713224535577,True
SW_M5,Swing | Meta ansámbl,1,-0.4776417405826529,-0.4648092050727027,0.0019064635052045108,0.010017083647539948,2.3333333333333336e-05,0.023333333333333334,-0.23961226762072982,False
SW_M3,Swing | Swing návrat k průměru,1,-0.528518836649812,-0.6366944480043494,0.0020723206738331346,0.008421498958526286,2.4444444444444445e-05,0.024444444444444446,-0.2915680803983879,False
SW_M2,Swing | Průřezové momentum + carry,1,-1.2160051970243937,-1.0573664869855433,0.0021078239849362376,0.012786803924230039,2.333333333333334e-05,0.023333333333333338,-0.5771406431703305,False
SW_M4,Swing | On-chain + sentimentní vrstva,1,-1.0538162692072617,-1.366133957478072,5.291217991691472e-06,0.0008237361746986638,1.111111111111111e-06,0.0011111111111111111,-0.5958233015069054,False
