model_id,name,generation,sortino,calmar,cvar95,max_dd,cost,turnover,score,passed
SC_M2,Scalp | Průřezové momentum + carry,1,-1.6480674937472017,-0.4109868231009395,0.0003431349425584171,0.007917250315164548,1.0416666666666666e-05,0.010416666666666666,-0.5538805536652069,False
SC_M4,Scalp | On-chain + sentimentní vrstva,1,-1.9304359000112843,-0.42026112584837944,0.00029482566409394425,0.007984929690353582,6.886574074074075e-06,0.0068865740740740745,-0.6347020730493228,False
SC_M1,Scalp | Trend + cílení volatility,1,-2.37551890223727,-0.4162562918891639,0.00032536928289279653,0.010569585775921042,1.1574074074074073e-05,0.011574074074074073,-0.7591870686549347,False
SC_M5,Scalp | Meta ansámbl,1,-2.8696744510009595,-0.41825771052111627,0.00034990360969005277,0.013226931562150712,1.1689814814814817e-05,0.011689814814814816,-0.8983766498300264,False
SC_M3,Scalp | Swing návrat k průměru,1,-2.945211553862495,-0.42427818863770433,0.0003805477075799294,0.014724849802139728,1.0995370370370372e-05,0.01099537037037037,-0.9210111433081242,False
